Latitude,Longitude,opening_hours,accessibility_info,image,location_info,address,id,email,phone,ballot_box_ordering_nr,polling_station_nr,voting_above_district,voting_above_district_end_date,auxiliary_storage_labeling_positionx,auxiliary_storage_labeling_positiony
59.365629,25.080567,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Juurdepääs nii jalgsi kui autoga. Tasuta parkimine,628-1305.jpg,Raasiku vallamaja,"Tallinna mnt 24, Aruküla alevik, Raasiku vald, Harju maakond","1305",karin.mollits@raasiku.ee,"+37258887109","+37258887109","2",true,2023/03/03,,
58.1324144359114,23.9822619782645,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ratastooliga ligipääsetavus tagatud,630-1308.jpg,Kihnu rahvamaja,"Kooli/1, Linaküla, Kihnu vald, Pärnu maakond","1308",valimised@kihnu.ee,"+37258887247","+37258887247","1",true,2023/03/03,,
59.436089,24.947093,"{ ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ühistranspordi ja ratastooliga ligipääs tagatud,632-1309.jpg,Loo Keskkool,"Saha tee 7, Loo alevik, Jõelähtme vald, Harju maakond","1309",gerli.kelk@joelahtme.ee,"+37258887088","+37258887089","1",false,2023/03/03,,
59.4360891127678,24.9470931126826,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ] }",Ühistranspordi ja ratastooliga juurdepääs tagatud,632-1310.jpg,Loo Keskkool,"Saha tee 7, Loo alevik, Jõelähtme vald, Harju maakond","1310",gerli.kelk@joelahtme.ee,"+37258887088","+37258887089","1",false,2023/03/03,,
59.4269549052432,25.0957562284042,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ligipääsetavus ühistranspordi ja ratastooliga tagatud,633-1311.jpg,Kostivere Kultuurimõis,"Mõisa tee 2, Kostivere alevik, Jõelähtme vald, Harju maakond","1311",kalev.algo@joelahtme.ee,"+37258887089","+37258887089","2",true,2023/03/03,,
59.4506735910711,26.8614946707735,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ligipääs ratastooli ja lapsevankriga tagatud,634-1314.jpg,Aseri Vabaajakeskus,"Kesktänav 22, Aseri alevik, Viru-Nigula vald, Lääne-Viru maakond","1314",vallavalitsus@viru-nigula.ee,"+37258887224","+37253341270","1",false,2023/03/03,26.1636072065584,58.2999989835351
59.4996720470393,26.5129039803165,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ligipääs tagatud ratastooli ja lapsevankriga.,635-1315.jpg,Kunda Spordikeskus,"Kasemäe tn 19, Kunda linn, Viru-Nigula vald, Lääne-Viru maakond","1315",vallavalitsus@viru-nigula.ee,"+37258887225","+37253341270","2",true,2023/03/03,,
59.4465814448003,26.6882225289918,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ligipääs ratastooli ja lapsevankriga tagatud,636-1318.jpg,Viru-Nigula Rahvamaja,"Kunda tee 8, Viru-Nigula alevik, Viru-Nigula vald, Lääne-Viru maakond","1318",vallavalitsus@viru-nigula.ee,"+37258887226","+37253341270","3",false,2023/03/03,26.1636072065584,58.2999989835351
57.8626012831159,27.180214289637,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ratastooliga ja lapsevankriga ligipääsetavus olemas. Suur parkla asub sissepääsu juures. Ühistranspordi peatus ca 220 m kaugusel.,640-1320.jpg,Lasva Rahvamaja,"Palo tee 46, Lasva küla, Võru vald, Võru maakond","1320",siiri@lasva.ee,"+37258887400","+37257875848","1",false,2023/03/03,26.1636072065584,58.2999989835351
57.8887262876688,27.4571811943879,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ratastooliga ja lapsevankriga ligipääsetavus olemas. Parkla asub sissepääsu juures. Ühistranspordi peatus läheduses (ca 100 m).,641-1323.jpg,Orava Kultuurimaja,"Pargi tee 2, Orava küla, Võru vald, Võru maakond","1323",aivi.jaager@gmail.com,"+37258887401","+37257875848","2",false,2023/03/03,26.1636072065584,58.2999989835351
57.884384434921,26.8264151698179,"{ ""2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ratastooliga ja lapsevankriga ligipääsetavus olemas. Suur parkla asub sissepääsu juures. Ühistranspordi peatus läheduses (ca 50 m).,642-1324.jpg,Osula Põhikool,"Osula kool, Osula küla, Võru vald, Võru maakond","1324",maarika.rosenberg@voruvald.ee,"+37258887402","+37257875848","3",false,2023/03/03,,
57.8525581351426,26.8354447709414,"{ ""2023-03-03"": [ ""12:00 - 20:00"" ] }",Ratastooliga ja lapsevankriga ligipääsetavus olemas. Suur parkla asub sissepääsu läheduses. Ühistranspordi peatus läheduses (ca 250 m).,642-1326.jpg,Sõmerpalu Teenuskeskus,"Kooli tn 1, Sõmerpalu alevik, Võru vald, Võru maakond","1326",maarika.rosenberg@voruvald.ee,"+37258887402","+37257875848","3",false,2023/03/03,,
57.7311504460538,27.2835264025707,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ratastooliga ja lapsevankriga ligipääsetavus olemas. Suur parkla asub sissepääsu läheduses. Ühistranspordi peatus läheduses (ca 100 m).,643-1327.jpg,Vastseliina Rahvamaja,"Võidu tn 38, Vastseliina alevik, Võru vald, Võru maakond","1327",helle.kauts@voruvald.ee,"+37258887403","+37257875848","4",true,2023/03/03,,
57.903397,26.987668,"{ ""2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ratastooliga ja lapsevankriga ligipääsetavus olemas. Parkla asub sissepääsu läheduses. Ühistranspordi peatus ca 400 m kaugusel.,644-1329.jpg,Parksepa noortemaja,"Võru tee 4/1, Parksepa alevik, Võru vald, Võru maakond","1329",aavo.kenk@mail.ee,"+37258887404","+37257875848","5",false,2023/03/03,,
57.8902759662942,27.0114277964545,"{ ""2023-03-03"": [ ""12:00 - 20:00"" ] }",Ratastooliga ja lapsevankriga ligipääsetavus olemas. Parkla asub sissepääsu läheduses. Ühistranspordi peatus ca 250 m kaugusel.,644-1331.jpg,Väimela Tervisekeskus,"Matussaare tee 2, Väimela alevik, Võru vald, Võru maakond","1331",aavo.kenk@mail.ee,"+37258887404","+37257875848","5",false,2023/03/03,,
57.7961288357552,27.0313801470789,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Parkla asub sissepääsu läheduses. Ühistranspordi peatus ca 170 m kaugusel.
Kaldtee ratastooli ja lapsevankriga ligipääsemiseks asub teisel pool maja, vajalik ettehelistamine jaoskonnakomisjonile.",645-1332.jpg,Puiga Põhikool,"Järve tn 7, Puiga küla, Võru vald, Võru maakond","1332",mai@voruvald.ee,"+37258887405","+37257875848","6",false,2023/03/03,26.1636072065584,58.2999989835351
59.42169,27.506666,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ligipääsetavus tagatud kõikidele valijatele,646-1334.jpg,Toila seltsimaja,"Pikk tn 41, Toila alevik, Toila vald, Ida-Viru maakond","1334",lenne63@hot.ee,"+37258887159","+37258887159","1",true,2023/03/03,,
59.403537,27.581826,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ligipääsetavus tagatakse kõikidele valijatele,647-1336.jpg,Voka raamatukogu,"Narva mnt 2, Voka alevik, Toila vald, Ida-Viru maakond","1336",signe.myyr@toila.ee,"+37258887160","+37258887160","2",false,2023/03/03,26.1636072065584,58.2999989835351
59.408619,27.301941,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ligipääsetavus tagatud kõikidele valijatele,648-1339.jpg,Järve noortekeskus,"Järve küla 10, Järve küla, Toila vald, Ida-Viru maakond","1339",hannes.lumiste@toila.ee,"+37258887161","+37258887161","3",false,2023/03/03,26.1636072065584,58.2999989835351
59.354611,27.193082,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ligipääsetavus tagatud kõikidele valijatele,649-1340.jpg,Kohtla-Nõmme Kool,"Kooli tn 6, Kohtla-Nõmme alev, Toila vald, Ida-Viru maakond","1340",ylle.aul@gmail.com,"+37258887162","+37258887162","4",false,2023/03/03,26.1636072065584,58.2999989835351
58.605303,23.233551,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Hääletamisruum on ligipääsetav kõikidele valijatele, hoone juures on parkla, hoone lähedal on ühistranspordi peatus.",650-1343.jpg,Muhu Maja,"Keskuse, Liiva küla, Muhu vald, Saare maakond","1343",valimised@muhu.ee,"+37258887297","+3724530677","1",true,2023/03/03,,
59.037925,25.87905,"{ ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Hääletamisruumi pääseb ratastooliga ja lapsevankriga.,651-1344.jpg,Järva-Jaani teeninduskeskus,"Pikk tn 56, Järva-Jaani alev, Järva vald, Järva maakond","1344",kaja.reinberg@jarva.ee,"+37258887179","+37253040980","1",true,2023/03/03,,
58.9441972995423,25.8352314820159,"{ ""2023-03-04"": [ ""12:00 - 20:00"" ] }",Sissepääs võimalik ratastooli ja lapsevankriga.,651-1346.jpg,Peetri Kooli hoone,"Kesktee 11, Peetri alevik, Järva vald, Järva maakond","1346",kaja.reinberg@jarva.ee,"+37258887179","+37253040980","1",true,2023/03/03,,
59.142647,25.754811,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Sissepääs võimalik ratastooli ja lapsevankriga.,652-1347.jpg,Aravete raamatukogu,"Piibe mnt 21/2, Aravete alevik, Järva vald, Järva maakond","1347",tea.loodis@jarva.ee,"+37258887180","+37253040980","2",false,2023/03/03,26.1636072065584,58.2999989835351
59.19282,25.83771,"{ ""2023-03-03"": [ ""12:00 - 20:00"" ] }",Sissepääs võimalik ratastooli ja lapsevankriga.,652-1348.jpg,Ambla kultuurimaja,"Pikk tn 15, Ambla alevik, Järva vald, Järva maakond","1348",tea.loodis@jarva.ee,"+37258887180","+37253040980","2",false,2023/03/03,,
59.152192,25.659372,"{ ""2023-03-04"": [ ""12:00 - 20:00"" ] }",Sissepääs võimalik ratastooli ja lapsevankriga.,652-1349.jpg,Albu rahvamaja,"Ojaküla tee 1, Albu küla, Järva vald, Järva maakond","1349",tea.loodis@jarva.ee,"+37258887180","+37253040980","2",false,2023/03/03,,
58.9623302618077,26.0249036544397,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Sissepääs võimalik ratastooli ja lapsevankriga,653-1352.jpg,Koeru teeninduskeskus,"Paide tee 5, Koeru alevik, Järva vald, Järva maakond","1352",elle.saks@jarva.ee,"+37258887181","+37253040980","3",false,2023/03/03,26.1636072065584,58.2999989835351
58.809825,25.938971,"{ ""2023-03-04"": [ ""12:00 - 20:00"" ] }",Sissepääs võimalik ratastooli ja lapsevankriga.,654-1354.jpg,Päinurme rahvamaja,"Meierei tn 6, Päinurme küla, Järva vald, Järva maakond","1354",anne.uus@jarva.ee,"+37258887182","+37253040980","4",false,2023/03/03,,
58.8340358372878,25.7502859769767,"{ ""2023-03-03"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Sissepääs võimalik ratastooli ja lapsevankriga.,654-1355.jpg,Koigi teeninduskeskus,"Mõisavahe tee 9, Koigi küla, Järva vald, Järva maakond","1355",anne.uus@jarva.ee,"+37258887182","+37253040980","4",false,2023/03/03,,
58.7345576511356,25.7677475712438,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Sissepääs võimalik ratastooli ja lapsevankriga.,655-1356.jpg,Imavere teeninduskeskus,"Viljandi mnt 11, Imavere küla, Järva vald, Järva maakond","1356",kristi.laane@jarva.ee,"+37258887183",,"5",false,2023/03/03,26.1636072065584,58.2999989835351
58.61013,24.50128,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Hoone juures on tagatud parkimisvõimalus, hääletamisruum asub II korrusel kuhu pääseb liftiga, on tagatud ligipääs nii ratastooliga kui ka muude abivahenditega liikumiseks.",657-1358.jpg,Pärnu-Jaagupi halduskeskus,"Kooli tn 2, Pärnu-Jaagupi alev, Põhja-Pärnumaa vald, Pärnu maakond","1358",eve.lempu@pparnumaa.ee,"+37258887252","+37259195833","1",false,2023/03/03,26.1636072065584,58.2999989835351
58.658891,24.482698,"{ ""2023-03-03"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Hääletamisruum asub I korrusel, ruumides on piisavalt ruumi, et liikuda ratastooliga või muude abivahenditega. Hoonesse sisenemisel on kahe trepiastmega trepp, mille ületamisel vajadusel abistavad jaoskonnakomisjoni liikmed. Hoone juures on olemas parkimisvõimalus.",658-1361.jpg,Libatse lasteaia hoone,"Kooli tn 3, Libatse küla, Põhja-Pärnumaa vald, Pärnu maakond","1361",helena.erm@mail.ee,"+37258887253","+3725292045","2",false,2023/03/03,,
58.584286,24.783957,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Hääletamisruum asub I korrusel, kuid see ei ole sissepääsuga samal tasapinnal, sissepääsu välistrepp on varustatud kaldteega, et pääseda edasi on võimalik pagaldada teisaldatav kaldtee, sellega abistavad jaoskonnakomisjoni liikmed. Hoone juures on olemas parkimisvõimalus.",659-1362.jpg,Tootsi halduskeskus,"Tuleviku tn 1, Tootsi alev, Põhja-Pärnumaa vald, Pärnu maakond","1362",krista.lindmae@pparnumaa.ee,"+37258887254","+37259195833","3",false,2023/03/03,26.1636072065584,58.2999989835351
58.652615,25.029822,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Hääletamisruum asub I korrusel, hoone sissepääs on varustatud kaldteega ning on tagatud ligipääs nii ratastooliga kui ka muude abivahenditega liikumisel. Hoone juures on olemas parkimisvõimalus.",660-1364.jpg,Vändra Kultuurimaja,"Pärnu-Paide mnt 2, Vändra alev, Põhja-Pärnumaa vald, Pärnu maakond","1364",kerstin.sempelson@pparnumaa.ee,"+37258887255","+3725292045","4",true,2023/03/03,,
58.622662,25.106335,"{ ""2023-03-03"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Hääletamisruum asub I korrusel, hoone sissepääs on varustatud kaldteega ning on tagatud ligipääsetavus nii ratastooliga kui ka muude abivahenditega liikumisel. Hoone juures on võimalik ka parkida.",661-1366.jpg,Suurejõe Rahvamaja,"Vändra mnt 14, Suurejõe küla, Põhja-Pärnumaa vald, Pärnu maakond","1366",turihelily@gmail.com,"+37258887256","+37259195833","5",false,2023/03/03,,
57.743206,26.649227,"{ ""2023-03-04"": [ ""12:00 - 20:00"" ] }","Hääletamisruum asub esimesel korrusel ja komisjoni liikmed vajadusel abistavad. 
Ligipääs ratastooli ja abivahenditega olemas.",624-1367.jpg,Tsooru Rahvamaja,"Tsooru rahvamaja, Tsooru küla, Antsla vald, Võru maakond","1367",liana@antsla.ee,"+37258887387","+37258887387","1",true,2023/03/03,,
57.893278,26.501251,"{ ""2023-03-03"": [ ""12:00 - 20:00"" ] }",Hääletamisruum asub esimesel korrusel ja komisjoni liikmed vajadusel abistavad. Ligipääs ratastooli ja abivahenditega olemas.,624-1368.jpg,Kuldre Kool,"Kuldre kool, Kuldre küla, Antsla vald, Võru maakond","1368",liana@antsla.ee,"+37258887387","+37258887387","1",true,2023/03/03,,
58.8860875581218,25.5613896439693,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Bussipeatus: Kultuurikeskus.
Hääletamisruum teisel korrusel, võimalik kasutada trepil invatõstukit",664-1369.jpg,Paide Muusika- ja Teatrimaja,"Pärnu tn 18, Paide linn, Paide linn, Järva maakond","1369",valimised@paide.ee,"+37258887184","+37258887184","1",true,2023/03/03,,
58.888880758562,25.557629173888,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Ratastooliga hääletamisruumi pääsemiseks vaja ette helistada, sisse pääseb hoovi poolt.
Lähim bussipeatus: Kultuurikeskus",665-1372.jpg,Järvamaa Keskraamatukogu,"Lai tn 33, Paide linn, Paide linn, Järva maakond","1372",valimised@paide.ee,"+37258887185","+37258887185","2",false,2023/03/03,26.1636072065584,58.2999989835351
58.8864551756516,25.5696115403348,"{ ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Ratastooli kasutajal sissepääs Raekoja tagauksest, tuleb ette helistada.
Lähim bussipeatus: Keskväljak või Kesklinn",666-1373.jpg,Paide Raekoda,"Keskväljak 14, Paide linn, Paide linn, Järva maakond","1373",valimised@paide.ee,"+37258887186","+37258887186","3",false,2023/03/03,,
58.8898909065512,25.7185231947136,"{ ""2023-03-03"": [ ""12:00 - 20:00"" ] }",Lähim bussipeatus: Sargvere,666-1374.jpg,Sargvere Keskus,"Pikk tn 4, Sargvere küla, Paide linn, Järva maakond","1374",valimised@paide.ee,"+37258887186","+37258887186","3",false,2023/03/03,,
59.006456801055,25.599026379923,"{ ""2023-03-04"": [ ""12:00 - 20:00"" ] }",Lähim bussipeatus: Anna või Annaristi,666-1375.jpg,Anna Vaba Aja Maja,"Kanarbiku tee 4, Anna küla, Paide linn, Järva maakond","1375",valimised@paide.ee,"+37258887186","+37258887186","3",false,2023/03/03,,
58.9486265900108,25.665300487032,"{ ""2023-03-03"": [ ""12:00 - 20:00"" ] }",Lähim bussipeatus: Viisu,,Viisu Rahvamaja,"Viisu mnt 4, Viisu küla, Paide linn, Järva maakond","1377",valimised@paide.ee,"+37258887187","+37258887187","4",false,2023/03/03,,
59.029938223255,25.7086217808134,"{ ""2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Lähim bussipeatus: Roosna-Alliku,,Roosna-Alliku Rahvamaja,"Pargi tn 10, Roosna-Alliku alevik, Paide linn, Järva maakond","1378",valimised@paide.ee,"+37258887187","+37258887187","4",false,2023/03/03,,
59.2900071997248,26.425658299588,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Sissepääs võimalik ratastooli ja lapsevankriga ning muude abivahenditega. 
Parkimisvõimalus.
",668-1379.jpg,Vinni spordikompleks,"Sõpruse tn 16, Vinni alevik, Vinni vald, Lääne-Viru maakond","1379",inga@vinnivald.ee,"+37258887218",,"1",true,2023/03/03,,
59.2304702072325,26.33932223195,"{ ""2023-03-03"": [ ""12:00 - 20:00"" ] }","Parkimisvõimalus.
Bussipeatus asub ca 150 m kaugusel. ",669-1382.jpg,Kadila seltsimaja,"Pärna tn 4, Kadila küla, Vinni vald, Lääne-Viru maakond","1382",tiiu.ivanova@vinnivald.ee,"+37258887219","+37253813908","2",false,2023/03/03,,
59.2838301383367,26.4152854451746,"{ ""2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Parkimisvõimalus.
Bussipeatus asub ca 120 m kaugusel.",669-1383.jpg,Pajusti klubi,"Tartu mnt 11, Pajusti alevik, Vinni vald, Lääne-Viru maakond","1383",tiiu.ivanova@vinnivald.ee,"+37258887219","+37253813908","2",false,2023/03/03,,
59.2411454961238,26.475334224382,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Parkimisvõimalus.
Bussipeatus asub ca 420 m kaugusel. 

",670-1384.jpg,Endine Viru-Jaagupi koolimaja,"Kooli tee 7, Viru-Jaagupi alevik, Vinni vald, Lääne-Viru maakond","1384",ulle.rajamart@gmail.com,"+37258887220","+37253813908","3",false,2023/03/03,26.1636072065584,58.2999989835351
59.1664371559857,26.5904411082685,"{ ""2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Parkimisvõimalus.
Bussipeatus asub ca 380 m kaugusel.",671-1386.jpg,Roela rahvamaja ,"Sinilille tn 1, Roela alevik, Vinni vald, Lääne-Viru maakond","1386",nele@vinnivald.ee,"+37258887221","+37253813908","4",false,2023/03/03,,
59.1787600335315,26.8556157937988,"{ ""2023-03-03"": [ ""12:00 - 20:00"" ] }","Parkimisvõimalus.
Bussipeatus asub ca 70 m kaugusel.",671-1388.jpg,Tudu koolimaja,"Rakvere mnt 13, Tudu alevik, Vinni vald, Lääne-Viru maakond","1388",nele@vinnivald.ee,"+37258887221","+37253813908","4",false,2023/03/03,,
59.0674836382447,26.5584166770244,"{ ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Sissepääs võimalik ratastooli ja lapsevankriga ning muude abivahenditega. 
Parkimisvõimalus.
",672-1389.jpg,Laekvere rahvamaja,"Kesk tn 12, Laekvere alevik, Vinni vald, Lääne-Viru maakond","1389",andrus@vinnivald.ee,"+37258887222","+37253813908","5",false,2023/03/03,,
59.0137079151528,26.7073502552243,"{ ""2023-03-03"": [ ""12:00 - 20:00"" ] }","Parkimisvõimalus.
Bussipeatus asub ca 100 m kaugusel. ",672-1390.jpg,Venevere seltsimaja,"Kooli, Venevere küla, Vinni vald, Lääne-Viru maakond","1390",andrus@vinnivald.ee,"+37258887222","+37253813908","5",false,2023/03/03,,
59.1121546469208,26.6304730870795,"{ ""2023-03-04"": [ ""12:00 - 20:00"" ] }","Sissepääs võimalik ratastooli ja lapsevankriga ning muude abivahenditega. 
Parkimisvõimalus.
",672-1391.jpg,Muuga spordihoone ,"Alekvere tee 1, Muuga küla, Vinni vald, Lääne-Viru maakond","1391",andrus@vinnivald.ee,"+37258887222","+37253813908","5",false,2023/03/03,,
59.3256507162297,26.6320624358479,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Sissepääs võimalik ratastooli ja lapsevankriga ning muude abivahenditega. 
Parkimisvõimalus.
",673-1392.jpg,Ulvi klubi,"Mõisa tee 5, Ulvi küla, Vinni vald, Lääne-Viru maakond","1392",virgo@vinnivald.ee,"+37258887223","+37253813908","6",false,2023/03/03,26.1636072065584,58.2999989835351
58.355487690572,26.8803268397087,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ligipääs ratastooliga tagatud.,675-1396.jpg,Luunja vallamaja,"Puiestee tn 14, Luunja alevik, Luunja vald, Tartu maakond","1396",valimiskomisjon@luunja.ee,"+37258887326","+37258887326","1",true,2023/03/03,,
59.3653705313319,28.1813845953307,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ligipääs ratastooliga (invatõstuk).Hoone juures on parkla ja lähedal on ühistranspordi peatused.,677-1399.jpg,Narva Muusikakooli Kooriosakond,"26. Juuli tn 9, Narva linn, Ida-Viru maakond","1399",info@narva.ee,"+37258887147","+3723599019","1",false,2023/03/03,26.1636072065584,58.2999989835351
59.3652731263871,28.191768236988,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ratastooli ja lapsevankriga ligipääs puudub. Hoone juures on võimalik parkida ja lähedal on ühistranspordi peatused.,678-1400.jpg,Narva Kreenholmi Gümnaasium,"V. Gerassimovi tn 2, Narva linn, Ida-Viru maakond","1400",info@narva.ee,"+37258887148","+3723599019","2",false,2023/03/03,26.1636072065584,58.2999989835351
59.3741737640321,28.1794652330824,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ratastooli ja lapsevankriga ligipääs puudub. Hoone juures on võimalik parkida ja lähedal on ühistranspordi peatused.,679-1402.jpg,Narva 6. Kool,"P. Kerese tn 22, Narva linn, Ida-Viru maakond","1402",info@narva.ee,"+37258887149","+3723599019","3",false,2023/03/03,26.1636072065584,58.2999989835351
59.3796799282743,28.1760138112675,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Sissepääsu juures on kaldtee. Hoone juures on parkla ja lähedal on ühistranspordi peatused.,680-1404.jpg,Geneva Kontserdimaja,"Võidu prospekt 2, Narva linn, Ida-Viru maakond","1404",info@narva.ee,"+37258887150","+3723599019","4",false,2023/03/03,26.1636072065584,58.2999989835351
59.3729601174728,28.1980507208769,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Sissepääsu juures on kaldtee. Hoone juures on parkla ja lähedal on ühistranspordi peatused.,681-1406.jpg,Kultuurimaja Rugodiv,"A. Puškini tn 8, Narva linn, Ida-Viru maakond","1406",info@narva.ee,"+37258887151","+3723599019","5",true,2023/03/03,,
59.3846952425299,28.1704563606875,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ratastooli ja lapsevankriga ligipääs puudub. Hoone juures on võimalik parkida ja lähedal on ühistranspordi peatused.,682-1408.jpg,Narva Pähklimäe Gümnaasium,"Pähklimäe tn 3, Narva linn, Ida-Viru maakond","1408",info@narva.ee,"+37258887152","+3723599019","6",false,2023/03/03,26.1636072065584,58.2999989835351
59.3850617705046,28.1928379034445,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Sissepääsu juures on kaldtee. Hoone juures on parkla ja lähedal on ühistranspordi peatused.,683-1410.jpg,Narva Spordikeskus,"Rakvere tn 22d, Narva linn, Ida-Viru maakond","1410",info@narva.ee,"+37258887153","+3723599019","7",false,2023/03/03,26.1636072065584,58.2999989835351
59.3796372308061,28.1897752149364,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Ratastooli ja lapsevankriga ligipääs puudub. Hoone juures on võimalik parkida ja lähedal on ühistranspordi peatused.,684-1412.jpg,Narva Paemurru Spordikooli lauatennisehall,"Fama tn 2, Narva linn, Ida-Viru maakond","1412",info@narva.ee,"+37258887154","+3723599019","8",false,2023/03/03,26.1636072065584,58.2999989835351
