Valimissündmus,Jaoskonna number,KOV või linnaosa,Valimisringkond,Jaoskonnas saavad hääletada ka teise ringkonda kuuluvad valijad,Jaoskond korraldab kodus hääletamist,Ära näita jaoskonda kaardirakendusel,Jaoskonna telefoninumber,E-posti aadress,Valimiskasti koju tellimise telefoninumber,Asukoha nimetus,address,Ligipääsetavus on olemas,Info ligipääsetavuse kohta,Valimispäev või eelhääletamine,Kellaajad,Valimispäev või eelhääletamise päev,Latitude,Longitude,opening_hours,accessibility_info,image,location_info,id,email,phone,ballot_box_ordering_nr,polling_station_nr,voting_above_district,voting_above_district_end_date,auxiliary_storage_labeling_positionx,auxiliary_storage_labeling_positiony
RK_2023,37,Lasnamäe linnaosa,"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa",False,False,False,37258887037,Lasnamae.elukoht@tallinnlv.ee,3726457732.0,Tallinna Linnamäe Vene Lütseum,"Linnamäe tee 10, Lasnamäe linnaosa, Tallinn, Harju maakond",True,"Sissepääs võimalik ratastooli ja , lapsevankriga. Kaldtee. Palun helistage jaoskonna telefoninumbril, Teid abistatakse., Parkla asub maja kõrval.,",V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.449457177197,24.8742101717999,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Sissepääs võimalik ratastooli ja 
lapsevankriga. Kaldtee. Palun helistage jaoskonna telefoninumbril, Teid abistatakse.
Parkla asub maja kõrval.
",878-1813.jpg,Tallinna Linnamäe Vene Lütseum,1813,Lasnamae.elukoht@tallinnlv.ee,37258887037,3726457732.0,37,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,38,Lasnamäe linnaosa,"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa",True,False,False,37258887038,Lasnamae.elukoht@tallinnlv.ee,3726457732.0,Linnamäe Maxima XXX,"Linnamäe tee 57, Lasnamäe linnaosa, Tallinn, Harju maakond",True,"Sissepääs võimalik ratastooli ja lapsevankriga., Parkla, sh invaparkimiskoht asub maja kõrval.",E,12:00 - 20:00,2023-02-27 - 2023-03-04,59.450183025117,24.8811399076409,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Sissepääs võimalik ratastooli ja lapsevankriga.
Parkla, sh invaparkimiskoht asub maja kõrval.",879-1814.jpg,Linnamäe Maxima XXX,1814,Lasnamae.elukoht@tallinnlv.ee,37258887038,3726457732.0,38,True,2023/03/03,,
RK_2023,38,Lasnamäe linnaosa,"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa",True,False,False,37258887038,Lasnamae.elukoht@tallinnlv.ee,3726457732.0,Linnamäe Maxima XXX,"Linnamäe tee 57, Lasnamäe linnaosa, Tallinn, Harju maakond",True,"Sissepääs võimalik ratastooli ja lapsevankriga., Parkla, sh invaparkimiskoht asub maja kõrval.",V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.450183025117,24.8811399076409,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Sissepääs võimalik ratastooli ja lapsevankriga.
Parkla, sh invaparkimiskoht asub maja kõrval.",879-1814.jpg,Linnamäe Maxima XXX,1814,Lasnamae.elukoht@tallinnlv.ee,37258887038,3726457732.0,38,True,2023/03/03,,
RK_2023,39,Lasnamäe linnaosa,"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa",False,True,False,37258887039,Lasnamae.elukoht@tallinnlv.ee,3726457732.0,Tallinna Läänemere Gümnaasium,"Vormsi tn 3, Lasnamäe linnaosa, Tallinn, Harju maakond",True,"Sissepääs võimalik ratastooli ja lapsevankriga. Alternatiivsissepääs liikumisabivahendiga. Olemas kaldtee. Erilahendused pimedale ja vaegnägijale – helimajakas sissepääsul. Palun helistage jaoskonna telefoninumbril, Teid abistatakse. Parkla asub maja kõrval.",E,12:00 - 20:00,2023-03-03 - 2023-03-04,59.4539084004677,24.8676238132564,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Sissepääs võimalik ratastooli ja lapsevankriga. Alternatiivsissepääs liikumisabivahendiga. Olemas kaldtee. Erilahendused pimedale ja vaegnägijale – helimajakas sissepääsul. Palun helistage jaoskonna telefoninumbril, Teid abistatakse. Parkla asub maja kõrval.",881-1819.jpg,Tallinna Läänemere Gümnaasium,1819,Lasnamae.elukoht@tallinnlv.ee,37258887039,3726457732.0,39,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,39,Lasnamäe linnaosa,"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa",False,True,False,37258887039,Lasnamae.elukoht@tallinnlv.ee,3726457732.0,Tallinna Läänemere Gümnaasium,"Vormsi tn 3, Lasnamäe linnaosa, Tallinn, Harju maakond",True,"Sissepääs võimalik ratastooli ja lapsevankriga. Alternatiivsissepääs liikumisabivahendiga. Olemas kaldtee. Erilahendused pimedale ja vaegnägijale – helimajakas sissepääsul. Palun helistage jaoskonna telefoninumbril, Teid abistatakse. Parkla asub maja kõrval.",V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.4539084004677,24.8676238132564,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Sissepääs võimalik ratastooli ja lapsevankriga. Alternatiivsissepääs liikumisabivahendiga. Olemas kaldtee. Erilahendused pimedale ja vaegnägijale – helimajakas sissepääsul. Palun helistage jaoskonna telefoninumbril, Teid abistatakse. Parkla asub maja kõrval.",881-1819.jpg,Tallinna Läänemere Gümnaasium,1819,Lasnamae.elukoht@tallinnlv.ee,37258887039,3726457732.0,39,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,40,Lasnamäe linnaosa,"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa",True,False,False,37258887040,Lasnamae.elukoht@tallinnlv.ee,3726457732.0,Ümera Keskus,"Laagna tee 80, Lasnamäe linnaosa, Tallinn, Harju maakond",True,"Sissepääs võimalik ratastooli ja lapsevankriga., Parkla, sh invaparkimiskoht asub maja kõrval.",E,12:00 - 20:00,2023-02-27 - 2023-03-04,59.4440584183298,24.8894959348126,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Sissepääs võimalik ratastooli ja lapsevankriga.
Parkla, sh invaparkimiskoht asub maja kõrval.",882-1820.jpg,Ümera Keskus,1820,Lasnamae.elukoht@tallinnlv.ee,37258887040,3726457732.0,40,True,2023/03/03,,
RK_2023,40,Lasnamäe linnaosa,"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa",True,False,False,37258887040,Lasnamae.elukoht@tallinnlv.ee,3726457732.0,Ümera Keskus,"Laagna tee 80, Lasnamäe linnaosa, Tallinn, Harju maakond",True,"Sissepääs võimalik ratastooli ja lapsevankriga., Parkla, sh invaparkimiskoht asub maja kõrval.",V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.4440584183298,24.8894959348126,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Sissepääs võimalik ratastooli ja lapsevankriga.
Parkla, sh invaparkimiskoht asub maja kõrval.",882-1820.jpg,Ümera Keskus,1820,Lasnamae.elukoht@tallinnlv.ee,37258887040,3726457732.0,40,True,2023/03/03,,
RK_2023,41,Lasnamäe linnaosa,"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa",True,False,False,37258887041,Lasnamae.elukoht@tallinnlv.ee,3726457732.0,Kärberi Keskus,"K. Kärberi tn 20, Lasnamäe linnaosa, Tallinn, Harju maakond",True,"Sissepääs võimalik ratastooli ja lapsevankriga., Parkla, sh invaparkimiskoht asub maja kõrval.",E,12:00 - 20:00,2023-02-27 - 2023-03-04,59.4451886795466,24.8829501425601,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Sissepääs võimalik ratastooli ja lapsevankriga.
Parkla, sh invaparkimiskoht asub maja kõrval.",883-1822.jpg, Kärberi Keskus,1822,Lasnamae.elukoht@tallinnlv.ee,37258887041,3726457732.0,41,True,2023/03/03,,
RK_2023,41,Lasnamäe linnaosa,"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa",True,False,False,37258887041,Lasnamae.elukoht@tallinnlv.ee,3726457732.0,Kärberi Keskus,"K. Kärberi tn 20, Lasnamäe linnaosa, Tallinn, Harju maakond",True,"Sissepääs võimalik ratastooli ja lapsevankriga., Parkla, sh invaparkimiskoht asub maja kõrval.",V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.4451886795466,24.8829501425601,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Sissepääs võimalik ratastooli ja lapsevankriga.
Parkla, sh invaparkimiskoht asub maja kõrval.",883-1822.jpg, Kärberi Keskus,1822,Lasnamae.elukoht@tallinnlv.ee,37258887041,3726457732.0,41,True,2023/03/03,,
RK_2023,42,Lasnamäe linnaosa,"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa",True,False,False,37258887042,Lasnamae.elukoht@tallinnlv.ee,3726457732.0,Ülemiste Keskus,"Suur-Sõjamäe tn 4, Lasnamäe linnaosa, Tallinn, Harju maakond",True,"Sissepääs võimalik ratastooli ja lapsevankriga., Erilahendused pimedale ja vaegnägijale – kaupluste sildid Braille kirjas., Erilahendused vaegkuuljatele – silmusvõimendi infolauas., Parkla, sh invaparkimiskoht asub maja kõrval.",E,12:00 - 20:00,2023-02-27 - 2023-03-04,59.4219549478843,24.7943766151985,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Sissepääs võimalik ratastooli ja lapsevankriga.
Erilahendused pimedale ja vaegnägijale – kaupluste sildid Braille kirjas.
Erilahendused vaegkuuljatele – silmusvõimendi infolauas.
Parkla, sh invaparkimiskoht asub maja kõrval.",884-1824.jpg,Ülemiste Keskus,1824,Lasnamae.elukoht@tallinnlv.ee,37258887042,3726457732.0,42,True,2023/03/03,,
RK_2023,42,Lasnamäe linnaosa,"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa",True,False,False,37258887042,Lasnamae.elukoht@tallinnlv.ee,3726457732.0,Ülemiste Keskus,"Suur-Sõjamäe tn 4, Lasnamäe linnaosa, Tallinn, Harju maakond",True,"Sissepääs võimalik ratastooli ja lapsevankriga., Erilahendused pimedale ja vaegnägijale – kaupluste sildid Braille kirjas., Erilahendused vaegkuuljatele – silmusvõimendi infolauas., Parkla, sh invaparkimiskoht asub maja kõrval.",V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.4219549478843,24.7943766151985,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Sissepääs võimalik ratastooli ja lapsevankriga.
Erilahendused pimedale ja vaegnägijale – kaupluste sildid Braille kirjas.
Erilahendused vaegkuuljatele – silmusvõimendi infolauas.
Parkla, sh invaparkimiskoht asub maja kõrval.",884-1824.jpg,Ülemiste Keskus,1824,Lasnamae.elukoht@tallinnlv.ee,37258887042,3726457732.0,42,True,2023/03/03,,
RK_2023,43,Lasnamäe linnaosa,"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa",False,False,False,37258887043,Lasnamae.elukoht@tallinnlv.ee,3726457732.0,Vikerlase Kaubanduskeskus,"Vikerlase tn 19, Lasnamäe linnaosa, Tallinn, Harju maakond",True,"Sissepääs võimalik ratastooli ja lapsevankriga. Parkla, sh invaparkimiskoht asub maja kõrval.",E,12:00 - 20:00,2023-03-03 - 2023-03-04,59.439554971714,24.8440296101552,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Sissepääs võimalik ratastooli ja lapsevankriga. Parkla, sh invaparkimiskoht asub maja kõrval.",885-1826.jpg,Vikerlase Kaubanduskeskus,1826,Lasnamae.elukoht@tallinnlv.ee,37258887043,3726457732.0,43,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,43,Lasnamäe linnaosa,"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa",False,False,False,37258887043,Lasnamae.elukoht@tallinnlv.ee,3726457732.0,Vikerlase Kaubanduskeskus,"Vikerlase tn 19, Lasnamäe linnaosa, Tallinn, Harju maakond",True,"Sissepääs võimalik ratastooli ja lapsevankriga. Parkla, sh invaparkimiskoht asub maja kõrval.",V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.439554971714,24.8440296101552,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Sissepääs võimalik ratastooli ja lapsevankriga. Parkla, sh invaparkimiskoht asub maja kõrval.",885-1826.jpg,Vikerlase Kaubanduskeskus,1826,Lasnamae.elukoht@tallinnlv.ee,37258887043,3726457732.0,43,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,44,Lasnamäe linnaosa,"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa",True,False,False,37258887044,Lasnamae.elukoht@tallinnlv.ee,3726457732.0,Tondiraba Spordikeskus,"Varraku tn 14, Lasnamäe linnaosa, Tallinn, Harju maakond",True,"Sissepääs võimalik ratastooli ja lapsevankriga. Parkla, sh invaparkimiskoht asub maja kõrval.",E,12:00 - 20:00,2023-02-27 - 2023-03-04,59.4432589967151,24.848756985814,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Sissepääs võimalik ratastooli ja lapsevankriga. Parkla, sh invaparkimiskoht asub maja kõrval.",886-1828.jpg,Tondiraba Spordikeskus,1828,Lasnamae.elukoht@tallinnlv.ee,37258887044,3726457732.0,44,True,2023/03/03,,
RK_2023,44,Lasnamäe linnaosa,"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa",True,False,False,37258887044,Lasnamae.elukoht@tallinnlv.ee,3726457732.0,Tondiraba Spordikeskus,"Varraku tn 14, Lasnamäe linnaosa, Tallinn, Harju maakond",True,"Sissepääs võimalik ratastooli ja lapsevankriga., Parkla, sh invaparkimiskoht asub maja kõrval.",V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.4432589967151,24.848756985814,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Sissepääs võimalik ratastooli ja lapsevankriga. Parkla, sh invaparkimiskoht asub maja kõrval.",886-1828.jpg,Tondiraba Spordikeskus,1828,Lasnamae.elukoht@tallinnlv.ee,37258887044,3726457732.0,44,True,2023/03/03,,
RK_2023,65,Pirita linnaosa,"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa",False,False,False,37258887065,Pirita.elukoht@tallinnlv.ee,3726457641.0,Mähe Vaba Aja Keskus,"Mugula tee 17a, Pirita linnaosa, Tallinn, Harju maakond",True,"Sissepääs võimalik ratastooli ja lapsevankriga. Kaldtee 6-10%., Palun helistage jaoskonna telefoninumbril, Teid abistatakse., Parkimine tänavale.",E,12:00 - 20:00,2023-03-03 - 2023-03-04,59.49005979233,24.8701142593539,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Sissepääs võimalik ratastooli ja lapsevankriga. Kaldtee 6-10%.
Palun helistage jaoskonna telefoninumbril, Teid abistatakse.
Parkimine tänavale.",930-1918.jpg,Mähe Vaba Aja Keskus,1918,Pirita.elukoht@tallinnlv.ee,37258887065,3726457641.0,65,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,65,Pirita linnaosa,"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa",False,False,False,37258887065,Pirita.elukoht@tallinnlv.ee,3726457641.0,Mähe Vaba Aja Keskus,"Mugula tee 17a, Pirita linnaosa, Tallinn, Harju maakond",True,"Sissepääs võimalik ratastooli ja lapsevankriga. Kaldtee 6-10%., Palun helistage jaoskonna telefoninumbril, Teid abistatakse., Parkimine tänavale.,",V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.49005979233,24.8701142593539,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Sissepääs võimalik ratastooli ja lapsevankriga. Kaldtee 6-10%.
Palun helistage jaoskonna telefoninumbril, Teid abistatakse.
Parkimine tänavale.",930-1918.jpg,Mähe Vaba Aja Keskus,1918,Pirita.elukoht@tallinnlv.ee,37258887065,3726457641.0,65,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,66,Pirita linnaosa,"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa",False,False,False,37258887066,Pirita.elukoht@tallinnlv.ee,3726457641.0,Tallinna Padriku Lasteaed,"Padriku tee 10, Pirita linnaosa, Tallinn, Harju maakond",True,Sissepääs võimalik ratastooli ja lapsevankriga. Parkimine tänavale.,E,12:00 - 20:00,2023-03-03 - 2023-03-04,59.4827442208095,24.8535510284493,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Sissepääs võimalik ratastooli ja lapsevankriga. Parkimine tänavale.,931-1920.jpg,Tallinna Padriku Lasteaed,1920,Pirita.elukoht@tallinnlv.ee,37258887066,3726457641.0,66,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,66,Pirita linnaosa,"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa",False,False,False,37258887066,Pirita.elukoht@tallinnlv.ee,3726457641.0,Tallinna Padriku Lasteaed,"Padriku tee 10, Pirita linnaosa, Tallinn, Harju maakond",True,Sissepääs võimalik ratastooli ja lapsevankriga. Parkimine tänavale.,V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.4827442208095,24.8535510284493,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Sissepääs võimalik ratastooli ja lapsevankriga. Parkimine tänavale.,931-1920.jpg,Tallinna Padriku Lasteaed,1920,Pirita.elukoht@tallinnlv.ee,37258887066,3726457641.0,66,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,67,Pirita linnaosa,"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa",False,True,False,37258887067,Pirita.elukoht@tallinnlv.ee,3726457641.0,Pirita Linnaosa Valitsuse hoone,"Kloostri tee 6, Pirita linnaosa, Tallinn, Harju maakond",True,"Sissepääs võimalik ratastooli ja lapsevankriga., Erilahendused vaegkuuljatele – silmusvõimendi. Parkla, sh invaparkimiskoht asub maja kõrval.",E,12:00 - 20:00,2023-03-03 - 2023-03-04,59.4658339864882,24.8335847775214,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Sissepääs võimalik ratastooli ja lapsevankriga.
Erilahendused vaegkuuljatele – silmusvõimendi. Parkla, sh invaparkimiskoht asub maja kõrval.",932-1922.jpg,Pirita Linnaosa Valitsuse hoone,1922,Pirita.elukoht@tallinnlv.ee,37258887067,3726457641.0,67,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,67,Pirita linnaosa,"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa",False,True,False,37258887067,Pirita.elukoht@tallinnlv.ee,3726457641.0,Pirita Linnaosa Valitsuse hoone,"Kloostri tee 6, Pirita linnaosa, Tallinn, Harju maakond",True,"Sissepääs võimalik ratastooli ja lapsevankriga., Erilahendused vaegkuuljatele – silmusvõimendi., Parkla, sh invaparkimiskoht asub maja kõrval.",V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.4658339864882,24.8335847775214,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Sissepääs võimalik ratastooli ja lapsevankriga.
Erilahendused vaegkuuljatele – silmusvõimendi. Parkla, sh invaparkimiskoht asub maja kõrval.",932-1922.jpg,Pirita Linnaosa Valitsuse hoone,1922,Pirita.elukoht@tallinnlv.ee,37258887067,3726457641.0,67,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,68,Pirita linnaosa,"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa",False,False,False,37258887068,Pirita.elukoht@tallinnlv.ee,3726457641.0,Kose Vaba Aja Keskus,"Rahvakooli tee 3, Pirita linnaosa, Tallinn, Harju maakond",True,"Sissepääs võimalik ratastooli ja lapsevankriga. Kaldtee 6-10%., Parkla asub maja kõrval.",E,12:00 - 20:00,2023-03-03 - 2023-03-04,59.4602138510927,24.8765666081586,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Sissepääs võimalik ratastooli ja lapsevankriga. Kaldtee 6-10%.
Parkla asub maja kõrval.",933-1924.jpg,Kose Vaba Aja Keskus,1924,Pirita.elukoht@tallinnlv.ee,37258887068,3726457641.0,68,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,68,Pirita linnaosa,"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa",False,False,False,37258887068,Pirita.elukoht@tallinnlv.ee,3726457641.0,Kose Vaba Aja Keskus,"Rahvakooli tee 3, Pirita linnaosa, Tallinn, Harju maakond",True,"Sissepääs võimalik ratastooli ja lapsevankriga. Kaldtee 6-10%., Parkla asub maja kõrval.,",V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.4602138510927,24.8765666081586,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Sissepääs võimalik ratastooli ja lapsevankriga. Kaldtee 6-10%.
Parkla asub maja kõrval.",933-1924.jpg,Kose Vaba Aja Keskus,1924,Pirita.elukoht@tallinnlv.ee,37258887068,3726457641.0,68,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,69,Pirita linnaosa,"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa",False,False,False,37258887069,Pirita.elukoht@tallinnlv.ee,3726457641.0,Merivälja Kool,"Heki tee 16, Pirita linnaosa, Tallinn, Harju maakond",True,Sissepääs võimalik ratastooli ja lapsevankriga. Parkimine tänaval.,E,12:00 - 20:00,2023-03-03 - 2023-03-04,59.4927241785055,24.8469339876305,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Sissepääs võimalik ratastooli ja lapsevankriga. Parkimine tänaval.,934-1926.jpg,Merivälja Kool,1926,Pirita.elukoht@tallinnlv.ee,37258887069,3726457641.0,69,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,69,Pirita linnaosa,"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa",False,False,False,37258887069,Pirita.elukoht@tallinnlv.ee,3726457641.0,Merivälja Kool,"Heki tee 16, Pirita linnaosa, Tallinn, Harju maakond",True,Sissepääs võimalik ratastooli ja lapsevankriga. Parkimine tänaval.,V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.4927241785055,24.8469339876305,"{ ""2023-03-03 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }",Sissepääs võimalik ratastooli ja lapsevankriga. Parkimine tänaval.,934-1926.jpg,Merivälja Kool,1926,Pirita.elukoht@tallinnlv.ee,37258887069,3726457641.0,69,False,2023/03/03,26.1636072065584,58.2999989835351
RK_2023,70,Pirita linnaosa,"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa",True,False,False,37258887070,Pirita.elukoht@tallinnlv.ee,3726457641.0,Pirita Selver,"Rummu tee 4, Pirita linnaosa, Tallinn, Harju maakond",True,"Sissepääs võimalik ratastooli ja lapsevankriga. Parkla, sh invaparkimiskoht asub maja kõrval.",E,12:00 - 20:00,2023-02-27 - 2023-03-04,59.4624400478321,24.8279992664873,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Sissepääs võimalik ratastooli ja lapsevankriga. Parkla, sh invaparkimiskoht asub maja kõrval.",935-1928.jpg,Pirita Selver,1928,Pirita.elukoht@tallinnlv.ee,37258887070,3726457641.0,70,True,2023/03/03,,
RK_2023,70,Pirita linnaosa,"Valimisringkond nr 2 – Tallinna Kesklinna, Lasnamäe ja Pirita linnaosa",True,False,False,37258887070,Pirita.elukoht@tallinnlv.ee,3726457641.0,Pirita Selver,"Rummu tee 4, Pirita linnaosa, Tallinn, Harju maakond",True,"Sissepääs võimalik ratastooli ja lapsevankriga., Parkla, sh invaparkimiskoht asub maja kõrval.",V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.4624400478321,24.8279992664873,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Sissepääs võimalik ratastooli ja lapsevankriga. Parkla, sh invaparkimiskoht asub maja kõrval.",935-1928.jpg,Pirita Selver,1928,Pirita.elukoht@tallinnlv.ee,37258887070,3726457641.0,70,True,2023/03/03,,
RK_2023,45,Mustamäe linnaosa,Valimisringkond nr 3 – Tallinna Mustamäe ja Nõmme linnaosa,True,True,False,37258887045,Mustamae.elukoht@tallinnlv.ee,3726457512.0,Mustamäe Keskus,"A. H. Tammsaare tee 104a, Mustamäe linnaosa, Tallinn, Harju maakond",True,"Sissepääs võimalik ratastooli ja lapsevankriga., Erilahendused pimedale ja vaegnägijale – juhtnuppude reljeefsus või punktkiri ning kontrastsus, lifti korruste häälteavitus ja juht(abi)koerasõbralik koht., Parkla, sh invaparkimiskoht asub maja kõrval.",V,09:00 - 20:00,2023-03-05 - 2023-03-05,59.4085820770265,24.6887663923677,"{ ""2023-02-27 - 2023-03-04"": [ ""12:00 - 20:00"" ], ""2023-03-05"": [ ""09:00 - 20:00"" ] }","Sissepääs võimalik ratastooli ja lapsevankriga.
Erilahendused pimedale ja vaegnägijale – juhtnuppude reljeefsus või punktkiri ning kontrastsus, lifti korruste häälteavitus ja juht(abi)koerasõbralik koht.
Parkla, sh invaparkimiskoht asub maja kõrval.",898-1848.jpg,Mustamäe Keskus,1848,Mustamae.elukoht@tallinnlv.ee,37258887045,3726457512.0,45,True,2023/03/03,,
